,Unnamed: 0.1,Unnamed: 0,Company,TypeName,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name
149,149,149,Acer,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,23816.16,0,0,100.45466986113652,Intel Core i3
150,150,150,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,66560.5728,0,0,141.21199808219862,Intel Core i7
151,151,151,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,47898.72,0,0,141.21199808219862,Intel Core i7
152,152,152,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.9,26533.44,0,0,100.45466986113652,Intel Core i5
153,153,153,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.8,100699.2,0,0,127.33567457123112,Intel Core i7
154,154,154,HP,Ultrabook,Intel Core i5 7500U 2.7GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.48,57648.96,0,0,157.3505121487356,Intel Core i5
155,155,155,HP,Notebook,Intel Core i5 8250U 1.6GHz,6,256GB SSD,AMD Radeon 520,Windows 10,1.91,32980.32,0,0,141.21199808219862,Intel Core i5
156,156,156,Lenovo,2 in 1 Convertible,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.74,33513.12,1,1,157.3505121487356,Intel Core i3
157,157,157,Asus,2 in 1 Convertible,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,70063.2,1,0,165.6321180513006,Intel Core i5
158,158,158,Dell,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.56,55890.72,1,0,141.21199808219862,Intel Core i7
159,159,159,Toshiba,Notebook,Intel Core i3 6006U 2.2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,23816.16,0,0,100.45466986113652,Intel Core i3
160,160,160,Asus,Notebook,AMD A9-Series 9420 3GHz,4,1TB HDD,AMD Radeon R5 M420,Windows 10,2.03,21471.84,0,0,100.45466986113652,AMD Processor
161,161,161,Acer,Notebook,Intel Core i5 8250U 1.6GHz,4,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,42890.4,0,1,127.33567457123112,Intel Core i5
162,162,162,Dell,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon 520,Windows 10,2.13,38787.84,0,0,141.21199808219862,Intel Core i5
163,163,163,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,57489.12,0,1,141.21199808219862,Intel Core i7
164,164,164,Acer,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.1,18541.44,0,0,100.45466986113652,Intel Processor
165,165,165,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.4,95850.72,0,1,141.21199808219862,Intel Core i7
166,166,166,Acer,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.1,19367.8128,0,0,100.45466986113652,Intel Processor
167,167,167,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,56502.9072,0,0,141.21199808219862,Intel Core i7
168,168,168,Acer,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,45501.12,0,1,127.33567457123112,Intel Core i5
169,169,169,HP,Notebook,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.49,40173.12,0,1,165.6321180513006,Intel Core i5
170,170,170,Huawei,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,71874.72,0,1,199.69207064108247,Intel Core i5
171,171,171,HP,Notebook,Intel Core i5 7200U 2.5GHz,6,2TB HDD,AMD Radeon 520,Windows 10,2.71,37242.72,0,1,127.33567457123112,Intel Core i5
172,172,172,Lenovo,Notebook,AMD A6-Series 9220 2.9GHz,4,500GB HDD,AMD Radeon R4 Graphics,No OS,2.2,16463.52,0,0,100.45466986113652,AMD Processor
173,173,173,Toshiba,Notebook,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,26053.92,0,0,100.45466986113652,Intel Core i3
174,174,174,HP,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.5,49177.44,0,0,127.33567457123112,Intel Core i5
175,175,175,Dell,Notebook,Intel Core i3 7100U 2.4GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,24455.52,0,0,100.45466986113652,Intel Core i3
176,176,176,Acer,Notebook,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,23922.72,0,0,100.45466986113652,Intel Core i3
177,177,177,MSI,Gaming,Intel Core i7 6920HQ 2.9GHz,32,512GB SSD +  1TB HDD,Nvidia GTX 980 SLI,Windows 10,4.4,149130.72,0,0,119.7232157653423,Intel Core i7
178,178,178,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,128GB SSD +  1TB HDD,AMD R17M-M1-70,Windows 10,1.9,43316.64,0,0,141.21199808219862,Intel Core i5
179,179,179,HP,2 in 1 Convertible,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.29,79866.72,1,1,331.2642361026012,Intel Core i5
180,180,180,Dell,Notebook,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD Radeon 530,Linux,2.02,55890.72,0,0,141.21199808219862,Intel Core i7
181,181,181,Dell,Ultrabook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.23,74538.72,0,0,165.6321180513006,Intel Core i5
182,182,182,Lenovo,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,Windows 10,1.4,98514.72,1,1,316.96506044349616,Intel Core i7
183,183,183,Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,2.0,42251.04,0,0,100.45466986113652,Intel Core i5
184,184,184,Xiaomi,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,1.95,63882.72,0,1,141.21199808219862,Intel Core i5
185,185,185,Dell,Notebook,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Nvidia GeForce 150MX,Windows 10,2.77,82530.72,1,0,127.33567457123112,Intel Core i7
186,186,186,Dell,Notebook,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,127712.16,1,0,282.42399616439724,Intel Core i7
187,187,187,Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,No OS,2.4,41505.12,0,1,141.21199808219862,Intel Core i5
188,188,188,Acer,Ultrabook,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel HD Graphics 615,Windows 10,1.12,52693.92,0,1,165.6321180513006,Intel Core i5
189,189,189,Dell,Notebook,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,57808.8,0,0,127.33567457123112,Intel Core i7
190,190,190,Lenovo,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16,1TB SSD,Intel HD Graphics 620,Windows 10,1.42,150462.72,1,0,209.8006828649808,Intel Core i7
191,191,191,Vero,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.3,13852.8,0,1,157.3505121487356,Intel Processor
192,192,192,Xiaomi,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,1.3,53274.672,0,1,165.6321180513006,Intel Core i5
193,193,193,Lenovo,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Nvidia GeForce MX150,No OS,2.8,37189.44,0,0,106.11306214269258,Intel Core i5
194,194,194,Dell,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,8,1TB HDD,Intel UHD Graphics 620,Windows 10,1.62,44701.92,1,1,165.6321180513006,Intel Core i7
195,195,195,HP,Notebook,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.5,48697.92,0,1,127.33567457123112,Intel Core i5
196,196,196,Razer,Gaming,Intel Core i7 7820HK 2.9GHz,32,1TB SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,324954.72,1,0,254.67134914246225,Intel Core i7
197,197,197,HP,Notebook,Intel Core i5 8250U 1.6GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,51095.52,0,0,165.6321180513006,Intel Core i5
198,198,198,HP,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,73473.12,0,1,127.33567457123112,Intel Core i7
199,199,199,HP,Notebook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce 930MX ,Windows 10,2.5,55677.6,0,0,127.33567457123112,Intel Core i7
200,200,200,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,98301.6,0,1,282.42399616439724,Intel Core i7
201,201,201,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,26267.04,0,0,100.45466986113652,Intel Core i5
202,202,202,Acer,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,39533.76,0,0,141.21199808219862,Intel Core i7
203,203,203,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,93186.72,0,1,141.21199808219862,Intel Core i7
204,204,204,Dell,Workstation,Intel Xeon E3-1505M V6 3GHz,16,256GB SSD +  1TB HDD,Nvidia Quadro M1200,Windows 10,2.8,162770.4,0,0,282.42399616439724,Intel Processor
205,205,205,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1060,No OS,2.4,74485.44,0,0,141.21199808219862,Intel Core i7
206,206,206,Dell,Notebook,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,23389.92,1,0,100.45466986113652,Intel Core i3
207,207,207,Dell,Ultrabook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,103842.72,1,1,331.2642361026012,Intel Core i7
208,208,208,Dell,Ultrabook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,77202.72,0,0,165.6321180513006,Intel Core i7
209,209,209,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,31808.16,0,0,100.45466986113652,Intel Core i5
210,210,210,Acer,Notebook,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Linux,2.4,41505.12,0,0,141.21199808219862,Intel Core i7
211,211,211,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,74964.96,0,0,127.33567457123112,Intel Core i7
212,212,212,HP,Notebook,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,No OS,2.1,18594.72,0,0,141.21199808219862,Intel Core i3
213,213,213,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,No OS,2.2,29250.72,0,0,141.21199808219862,Intel Core i5
214,214,214,Huawei,Ultrabook,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,79866.72,0,1,199.69207064108247,Intel Core i7
215,215,215,Dell,Ultrabook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,AMD Radeon 530,Windows 10,1.4,49650.5664,0,1,165.6321180513006,Intel Core i7
216,216,216,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 940MX,No OS,2.8,31381.92,0,0,106.11306214269258,Intel Core i5
217,217,217,HP,Notebook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.63,54931.68,0,0,157.3505121487356,Intel Core i7
218,218,218,Dell,Ultrabook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,61218.72,0,0,157.3505121487356,Intel Core i5
219,219,219,Dell,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,Windows 10,1.62,68145.12,1,0,165.6321180513006,Intel Core i7
220,220,220,Dell,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon 520,Linux,2.2,36089.208,0,0,141.21199808219862,Intel Core i5
221,221,221,Lenovo,2 in 1 Convertible,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.74,47898.72,0,1,157.3505121487356,Intel Core i5
222,222,222,Toshiba,Ultrabook,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,72620.64,0,0,165.6321180513006,Intel Core i7
223,223,223,HP,Notebook,Intel Core i5 8250U 1.6GHz,8,1TB HDD,Intel UHD Graphics 620,Windows 10,2.1,42304.32,0,0,141.21199808219862,Intel Core i5
224,224,224,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,130873.7952,0,1,127.33567457123112,Intel Core i7
225,225,225,Acer,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.2,44328.96,0,0,141.21199808219862,Intel Core i7
226,226,226,Dell,Notebook,Intel Core i7 7500U 2.7GHz,16,1TB HDD,AMD Radeon R7 M445,Windows 10,2.3,45768.0528,1,0,141.21199808219862,Intel Core i7
227,227,227,Asus,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 920MX ,Windows 10,2.0,40972.32,0,0,141.21199808219862,Intel Core i5
228,228,228,Asus,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD +  500GB HDD,Nvidia GeForce GTX 950M,Windows 10,2.69,47472.48,0,0,127.33567457123112,Intel Core i5
229,229,229,HP,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD FirePro W4190M ,Windows 10,1.9,67612.32,0,0,141.21199808219862,Intel Core i7
230,230,230,Asus,Notebook,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.37,21258.1872,0,0,100.45466986113652,Intel Core i3
231,231,231,HP,Notebook,AMD E-Series 9000e 1.5GHz,4,500GB HDD,AMD Radeon R2,Windows 10,2.1,17582.4,0,0,100.45466986113652,AMD Processor
232,232,232,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,79866.72,0,1,141.21199808219862,Intel Core i7
233,233,233,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.6,45767.52,0,0,157.3505121487356,Intel Core i5
234,234,234,Acer,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.6,36709.92,1,1,165.6321180513006,Intel Core i5
235,235,235,Dell,Notebook,Intel Core i7 7500U 2.7GHz,16,256GB SSD,AMD Radeon R7 M445,Linux,2.36,47898.72,0,0,141.21199808219862,Intel Core i7
236,236,236,Acer,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,Linux,2.1,20779.2,0,0,100.45466986113652,Intel Core i3
237,237,237,Asus,Notebook,AMD A10-Series A10-9620P 2.5GHz,4,128GB SSD +  1TB HDD,AMD Radeon R5 M430,Windows 10,2.2,30636.0,0,0,141.21199808219862,AMD Processor
238,238,238,Asus,Gaming,Intel Core i7 7820HK 2.9GHz,32,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1080,Windows 10,4.7,207259.2,0,0,127.33567457123112,Intel Core i7
239,239,239,Acer,Gaming,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.5,45074.88,0,1,141.21199808219862,Intel Core i5
240,240,240,Lenovo,Notebook,Intel Core i3 6006U 2GHz,8,128GB SSD,Intel HD Graphics 520,Windows 10,2.2,31381.92,0,0,100.45466986113652,Intel Core i3
241,241,241,Asus,Notebook,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce 150MX,Windows 10,2.1,61005.6,0,0,127.33567457123112,Intel Core i7
242,242,242,Asus,Notebook,Intel Core i7 7500U 2.7GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,No OS,2.69,47365.92,0,0,127.33567457123112,Intel Core i7
243,243,243,Dell,Gaming,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,46833.12,0,0,141.21199808219862,Intel Core i5
244,244,244,Lenovo,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.38,57489.12,1,1,158.48253022174808,Intel Core i7
245,245,245,Dell,Notebook,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.2,52480.8,0,0,141.21199808219862,Intel Core i7
246,246,246,HP,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.04,29783.52,1,0,100.45466986113652,Intel Core i5
247,247,247,Asus,Gaming,Intel Core i7 7820HK 2.9GHz,16,256GB SSD,Nvidia GeForce GTX 1080,Windows 10,3.6,159786.72,0,0,127.33567457123112,Intel Core i7
248,248,248,HP,Notebook,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.49,35964.0,0,1,165.6321180513006,Intel Core i5
249,249,249,Apple,Ultrabook,Intel Core i5 3.1GHz,8,512GB SSD,Intel Iris Plus Graphics 650,macOS,1.37,108691.2,0,1,226.98300468106115,Intel Core i5
250,250,250,Dell,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,8,1TB HDD,Intel UHD Graphics 620,Windows 10,2.08,43636.32,1,1,141.21199808219862,Intel Core i7
251,251,251,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.3,95850.72,0,0,127.33567457123112,Intel Core i7
252,252,252,Asus,Notebook,AMD A9-Series 9420 3GHz,4,1TB HDD,AMD Radeon R5 M420,Windows 10,1.68,24988.32,0,0,100.45466986113652,AMD Processor
253,253,253,Lenovo,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.37,98514.72,1,1,158.48253022174808,Intel Core i7
254,254,254,Acer,Notebook,Intel Core i3 7130U 2.7GHz,4,256GB SSD,Nvidia GeForce MX130,Windows 10,3.0,37402.56,0,1,127.33567457123112,Intel Core i3
255,255,255,Dell,Ultrabook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.41,50562.72,0,0,165.6321180513006,Intel Core i5
256,256,256,HP,Notebook,AMD A6-Series A6-9220 2.5GHz,8,128GB SSD,AMD Radeon R4 Graphics,Windows 10,1.91,23757.552,0,0,100.45466986113652,AMD Processor
257,257,257,HP,Notebook,Intel Core i7 8550U 1.8GHz,16,1TB HDD,Nvidia GeForce MX150,Windows 10,2.9,56423.52,0,1,127.33567457123112,Intel Core i7
258,258,258,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,133146.72,0,0,127.33567457123112,Intel Core i7
259,259,259,Lenovo,2 in 1 Convertible,Intel Core i7 7700HQ 2.8GHz,8,512GB SSD,Nvidia GeForce GTX 1050M,Windows 10,2.0,90522.72,1,1,141.21199808219862,Intel Core i7
260,260,260,Dell,Notebook,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,60845.76,0,0,127.33567457123112,Intel Core i7
261,261,261,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,256GB SSD,Intel HD Graphics 520,No OS,2.2,23656.32,0,0,141.21199808219862,Intel Core i3
262,262,262,HP,Notebook,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.1,38468.16,0,1,141.21199808219862,Intel Core i5
263,263,263,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,35004.96,0,0,141.21199808219862,Intel Core i5
264,264,264,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD Radeon R5 M430,Windows 10,2.24,30103.2,0,0,141.21199808219862,Intel Core i5
265,265,265,Dell,2 in 1 Convertible,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.67,42570.72,1,0,141.21199808219862,Intel Core i5
266,266,266,Asus,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,8,512GB SSD +  512GB SSD,Intel UHD Graphics 620,Windows 10,1.1,79866.72,1,0,165.6321180513006,Intel Core i7
267,267,267,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 620,No OS,2.2,24881.76,0,0,141.21199808219862,Intel Core i5
268,268,268,HP,Notebook,Intel Core i7 8550U 1.8GHz,8,1TB HDD,Nvidia GeForce 930MX ,Windows 10,2.5,54239.04,0,0,127.33567457123112,Intel Core i7
269,269,269,Lenovo,Notebook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.05,46886.4,0,0,141.21199808219862,Intel Core i7
270,270,270,Apple,Ultrabook,Intel Core i5 2.9GHz,8,512GB SSD,Intel Iris Graphics 550,macOS,1.37,104370.192,0,1,226.98300468106115,Intel Core i5
271,271,271,Asus,Gaming,AMD Ryzen 1700 3GHz,16,256GB SSD +  1TB HDD,AMD Radeon RX 580,Windows 10,3.2,82530.72,0,0,127.33567457123112,AMD Processor
272,272,272,Dell,Notebook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,AMD Radeon 520,Linux,2.14,39164.5296,0,0,141.21199808219862,Intel Core i7
273,273,273,Lenovo,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel HD Graphics 520,Windows 10,1.36,133146.72,1,0,209.8006828649808,Intel Core i7
274,274,274,Toshiba,Notebook,Intel Core i7 6500U 2.5GHz,8,500GB HDD,Nvidia GeForce 930M,Windows 10,2.2,43263.36,0,0,100.45466986113652,Intel Core i7
275,275,275,Dell,Notebook,Intel Core i7 7500U 2.7GHz,12,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,37992.3696,0,0,100.45466986113652,Intel Core i7
276,276,276,Dell,Notebook,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Linux,2.8,58554.72,0,0,127.33567457123112,Intel Core i7
277,277,277,Acer,Notebook,Intel Core i7 8550U 1.8GHz,8,1TB HDD,Nvidia GeForce MX130,Windows 10,2.2,39693.6,0,1,141.21199808219862,Intel Core i7
278,278,278,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,Windows 10,2.8,26053.92,0,0,106.11306214269258,Intel Core i3
279,279,279,Lenovo,Notebook,Intel Core i7 8550U 1.8GHz,8,2TB HDD,Nvidia GeForce MX150,No OS,2.8,45234.72,0,0,127.33567457123112,Intel Core i7
280,280,280,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,6,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.8,45767.52,0,0,106.11306214269258,Intel Core i7
281,281,281,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M430,Linux,2.25,22803.84,0,0,141.21199808219862,Intel Core i3
282,282,282,Lenovo,Gaming,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.5,44169.12,0,1,141.21199808219862,Intel Core i5
283,283,283,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,6,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,30849.12,0,0,141.21199808219862,Intel Core i5
284,284,284,Acer,Notebook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,50669.28,0,1,141.21199808219862,Intel Core i7
285,285,285,Acer,Notebook,Intel Core i7 7500U 2.7GHz,12,1TB HDD,Intel HD Graphics 620,Windows 10,2.15,35111.52,1,1,141.21199808219862,Intel Core i7
286,286,286,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 630,Windows 10,1.95,58448.16,0,1,141.21199808219862,Intel Core i7
287,287,287,Asus,Ultrabook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.7,52054.56,0,0,141.21199808219862,Intel Core i5
288,288,288,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,62817.12,0,1,141.21199808219862,Intel Core i7
289,289,289,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 940MX,No OS,2.2,35112.0528,0,0,141.21199808219862,Intel Core i7
290,290,290,Acer,Notebook,Intel Celeron Dual Core 3205U 1.5GHz,2,16GB SSD,Intel HD Graphics,Chrome OS,2.19,10602.72,0,0,100.45466986113652,Intel Processor
291,291,291,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,63243.36,0,0,127.33567457123112,Intel Core i7
292,292,292,HP,Notebook,Intel Core i3 6006U 2GHz,8,1TB HDD,Intel HD Graphics 520,Windows 10,2.54,26053.92,0,0,106.11306214269258,Intel Core i3
293,293,293,Dell,Notebook,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.0,97449.12,0,0,141.21199808219862,Intel Core i7
294,294,294,Lenovo,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.05,39373.92,0,0,141.21199808219862,Intel Core i5
295,295,295,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,69210.72,0,1,141.21199808219862,Intel Core i7
