,Unnamed: 0.2,Company,TypeName,Ram,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Hybrid,Flash_Storage
766,766,Asus,Notebook,4,Nvidia GeForce 920MX,Windows 10,2.8,25059.7152,0,0,90.58340172449304,Intel Processor,1000,0,0,0
767,767,Dell,Gaming,16,Nvidia GeForce GTX 960M,Windows 10,2.72,58554.72,1,1,282.42399616439724,Intel Core i7,1000,128,0,0
768,768,Samsung,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.31,85194.72,1,0,165.6321180513006,Intel Core i7,0,256,0,0
769,769,Acer,Notebook,4,Intel HD Graphics 505,Linux,2.1,15877.44,0,0,100.45466986113652,Intel Processor,1000,0,0,0
770,770,Dell,Notebook,16,AMD Radeon R7 M445,Windows 10,2.3,62938.0656,0,0,141.21199808219862,Intel Core i7,0,256,0,0
771,771,Samsung,2 in 1 Convertible,16,AMD Radeon 540,Windows 10,1.71,95850.72,1,0,146.86047800548656,Intel Core i7,0,256,0,0
772,772,Toshiba,Notebook,4,Intel HD Graphics 520,Windows 10,1.75,54345.6,0,1,111.93520355955212,Intel Core i5,0,128,0,0
773,773,Dell,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.62,58554.72,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
774,774,HP,Ultrabook,4,Intel HD Graphics 520,Windows 10,1.26,66280.32,0,0,125.36742798669836,Intel Core i5,0,256,0,0
775,775,Asus,2 in 1 Convertible,12,Nvidia GeForce 940MX,Windows 10,2.3,44701.92,1,0,141.21199808219862,Intel Core i7,2000,0,0,0
776,776,Lenovo,Notebook,16,Nvidia Quadro M2000M,Windows 7,2.5,126273.6,0,0,282.42399616439724,Intel Core i7,0,512,0,0
777,777,Acer,Notebook,4,Intel HD Graphics 620,Windows 10,1.8,33886.08,0,1,157.3505121487356,Intel Core i3,0,128,0,0
778,778,Razer,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,1.95,154458.72,0,0,157.3505121487356,Intel Core i7,0,512,0,0
779,779,Asus,Notebook,8,Intel HD Graphics 505,Windows 10,2.0,31003.632,0,0,141.21199808219862,Intel Processor,0,128,0,0
780,780,Dell,Gaming,32,Nvidia GeForce GTX 1070M,Windows 10,4.42,191211.264,0,1,127.33567457123112,Intel Core i7,1000,1000,0,0
781,781,Asus,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,4.3,125208.0,0,1,127.33567457123112,Intel Core i7,1000,256,0,0
782,782,Toshiba,Ultrabook,16,Nvidia GeForce 930M,Windows 10,1.47,93985.92,0,1,157.3505121487356,Intel Core i7,0,512,0,0
783,783,Lenovo,Notebook,8,Intel HD Graphics 405,No OS,2.2,17529.12,0,0,100.45466986113652,Intel Processor,1000,0,0,0
784,784,Lenovo,Ultrabook,16,Intel HD Graphics 620,Windows 10,1.7,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,0,0
785,785,MSI,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,1.6,100752.48,0,1,157.3505121487356,Intel Core i7,1000,256,0,0
786,786,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.2,58021.92,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
787,787,Lenovo,Gaming,4,Nvidia GeForce GTX 1050,Windows 10,2.4,53226.72,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
788,788,Acer,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,4.2,122490.72,0,1,127.33567457123112,Intel Core i7,1000,256,0,0
789,789,Dell,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.62,52480.8,0,0,141.21199808219862,Intel Core i5,0,256,0,0
790,790,Asus,Gaming,8,Nvidia GeForce GTX1060,Windows 10,2.24,71341.92,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
791,791,Vero,Notebook,4,Intel HD Graphics 500,Windows 10,1.22,10810.512,0,0,157.3505121487356,Intel Processor,0,0,0,32
792,792,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.37,104961.6,1,1,165.6321180513006,Intel Core i7,0,512,0,0
793,793,Lenovo,2 in 1 Convertible,8,AMD Radeon R7 M460,Windows 10,2.08,51095.52,1,0,141.21199808219862,Intel Core i5,0,256,0,0
794,794,Apple,Ultrabook,8,Intel HD Graphics 5300,Mac OS X,0.92,62071.2,0,1,226.4155471693585,Intel Processor,0,0,0,512
795,795,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.42,124142.4,1,1,209.8006828649808,Intel Core i5,0,256,0,0
796,796,Asus,Notebook,4,Intel HD Graphics 500,Windows 10,1.63,15930.72,0,0,111.93520355955212,Intel Processor,0,0,0,32
797,797,Dell,Notebook,8,Intel HD Graphics 620,Windows 10,1.95,43156.8,0,0,100.45466986113652,Intel Core i5,0,128,0,0
798,798,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.38,71874.72,1,1,158.48253022174808,Intel Core i7,0,256,0,0
799,799,Dell,Notebook,8,AMD Radeon R5 M420X,Windows 10,2.0,39373.92,0,0,141.21199808219862,Intel Core i3,0,256,0,0
800,800,HP,Workstation,8,Nvidia Quadro M2200,Windows 10,3.14,110017.872,0,0,141.21199808219862,Intel Core i7,0,256,0,0
801,801,Asus,Notebook,8,Intel HD Graphics 620,Windows 10,2.37,58554.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
802,802,Dell,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.29,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,0,0
803,803,Dell,Notebook,8,Nvidia GeForce GTX 1050,Windows 10,2.06,93186.72,1,0,282.42399616439724,Intel Core i5,0,256,0,0
804,804,Dell,Netbook,4,Intel HD Graphics 505,Windows 10,1.63,39640.32,0,0,135.0942111925629,Intel Processor,0,128,0,0
805,805,HP,Netbook,8,Intel HD Graphics 620,Windows 10,1.26,74005.92,0,0,125.36742798669836,Intel Core i5,0,256,0,0
806,806,Toshiba,Notebook,4,Intel HD Graphics 520,Windows 10,2.1,41558.4,0,0,100.45466986113652,Intel Core i5,500,0,0,0
807,807,HP,Notebook,8,AMD Radeon R7 Graphics,Windows 10,2.04,33513.12,0,0,100.45466986113652,AMD Processor,2000,0,0,0
808,808,Dell,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,89457.12,0,0,282.42399616439724,Intel Core i7,0,512,0,0
809,809,Lenovo,Notebook,4,Nvidia GeForce 920M,Windows 10,2.4,32447.52,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
810,810,HP,Gaming,12,AMD Radeon RX 580,Windows 10,3.74,93186.72,0,1,127.33567457123112,Intel Core i7,1000,0,0,0
811,811,MSI,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,2.9,128671.2,0,0,127.33567457123112,Intel Core i7,1000,512,0,0
812,812,Samsung,Ultrabook,8,Intel HD Graphics 620,Windows 10,0.81,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,0,0
813,813,Dell,Notebook,8,Nvidia GeForce GT 940MX,Windows 10,1.98,51202.08,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
814,814,Dell,Notebook,8,AMD Radeon R5 M420,Windows 10,2.18,42081.0768,0,0,141.21199808219862,Intel Core i5,0,256,0,0
815,815,Lenovo,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.32,99047.52,0,0,157.3505121487356,Intel Core i7,0,256,0,0
816,816,Razer,Ultrabook,16,Intel HD Graphics 620,Windows 10,1.29,95850.72,1,1,352.4651472131677,Intel Core i7,0,512,0,0
817,817,HP,Netbook,4,Intel HD Graphics 400,Chrome OS,1.23,20512.8,0,0,135.0942111925629,Intel Processor,0,0,0,16
818,818,Dell,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,4.36,133467.4656,0,1,127.33567457123112,Intel Core i7,1000,128,0,0
819,819,Dell,Notebook,4,Intel HD Graphics 520,Windows 10,1.76,40226.4,0,0,111.93520355955212,Intel Core i5,500,0,0,0
820,820,Lenovo,Notebook,4,Intel HD Graphics 520,Windows 10,2.1,26101.872,0,0,100.45466986113652,Intel Core i3,500,0,0,0
821,821,Toshiba,Ultrabook,4,Intel HD Graphics 620,Windows 10,1.25,58075.2,0,0,111.93520355955212,Intel Core i5,0,128,0,0
822,822,Lenovo,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.13,133146.72,0,1,157.3505121487356,Intel Core i7,0,512,0,0
823,823,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.4,63882.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
824,824,Lenovo,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.13,99900.0,0,1,157.3505121487356,Intel Core i5,0,0,0,256
825,825,Toshiba,Notebook,4,Intel HD Graphics 510,Windows 10,1.75,26586.72,0,0,111.93520355955212,Intel Processor,0,128,0,0
826,826,Asus,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.1,72354.24,1,0,165.6321180513006,Intel Core i5,0,256,0,0
827,827,Dell,Notebook,4,Intel HD Graphics 520,Windows 10,1.76,31168.8,0,0,111.93520355955212,Intel Core i3,500,0,0,0
828,828,Acer,Netbook,4,Intel HD Graphics 400,Chrome OS,1.35,18914.4,0,1,135.0942111925629,Intel Processor,0,0,0,32
829,829,Acer,Notebook,8,Intel HD Graphics 620,Windows 10,1.5,32980.32,0,1,157.3505121487356,Intel Core i3,0,128,0,0
830,830,Razer,Gaming,32,Nvidia GeForce GTX 1080,Windows 10,3.49,292986.72,1,0,254.67134914246225,Intel Core i7,0,512,0,0
831,831,Lenovo,Ultrabook,16,Intel HD Graphics 520,Windows 10,1.1,111834.72,0,1,209.8006828649808,Intel Core i7,0,512,0,0
832,832,Asus,Notebook,4,Nvidia GeForce 920,Linux,2.1,27652.32,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
833,833,Lenovo,Notebook,8,Intel HD Graphics 520,Windows 10,1.7,63190.08,0,0,157.3505121487356,Intel Core i5,0,256,0,0
834,834,Lenovo,Notebook,8,Intel HD Graphics 620,Windows 10,1.32,87912.0,0,1,157.3505121487356,Intel Core i5,0,256,0,0
835,835,Dell,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,3.21,147832.2864,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
836,836,Asus,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,2.9,128884.32,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
837,837,Toshiba,Notebook,4,Intel HD Graphics 620,Windows 10,2.0,35644.32,0,0,100.45466986113652,Intel Core i3,500,0,0,0
838,838,Lenovo,Notebook,4,Intel HD Graphics 400,Chrome OS,1.5,17316.0,0,0,111.93520355955212,Intel Processor,0,0,0,16
839,839,Asus,Notebook,8,Intel HD Graphics 620,Windows 10,2.3,31435.2,0,0,141.21199808219862,Intel Core i5,128,0,0,0
840,840,Asus,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.73,95850.72,0,0,127.33567457123112,Intel Core i7,1000,512,0,0
841,841,Dell,Gaming,32,Nvidia GeForce GTX 1070,Windows 10,4.42,163723.5792,0,1,127.33567457123112,Intel Core i7,1000,512,0,0
842,842,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,2.63,48484.8,0,0,106.11306214269258,Intel Core i5,1000,0,0,0
843,843,Dell,Notebook,8,Intel HD Graphics 620,Windows 10,2.18,38041.3872,0,0,100.45466986113652,Intel Core i5,0,128,0,0
844,844,HP,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.54,99633.6,0,0,157.3505121487356,Intel Core i7,0,512,0,0
845,845,Dell,Notebook,4,AMD Radeon R5 M420,Windows 10,2.18,39373.92,0,0,141.21199808219862,Intel Core i7,0,256,0,0
846,846,HP,2 in 1 Convertible,4,Intel HD Graphics 500,Chrome OS,1.4,32767.2,1,0,135.0942111925629,Intel Processor,0,0,0,32
847,847,Asus,Ultrabook,8,Nvidia GeForce 940M,Windows 10,1.45,54665.28,0,1,165.6321180513006,Intel Core i5,0,512,0,0
848,848,HP,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.28,121318.56,1,0,165.6321180513006,Intel Core i5,0,256,0,0
849,849,HP,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.54,78215.04,0,0,157.3505121487356,Intel Core i7,0,512,0,0
850,850,HP,Notebook,4,Intel HD Graphics 400,No OS,1.86,15930.72,0,0,100.45466986113652,Intel Processor,0,128,0,0
851,851,Asus,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.1,101178.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
852,852,Dell,Notebook,8,AMD Radeon R7 M445,Linux,2.83,46087.2,0,0,127.33567457123112,Intel Core i7,1000,0,0,0
853,853,Lenovo,Ultrabook,8,Nvidia GeForce GT 940MX,Windows 10,1.96,101391.84,0,1,157.3505121487356,Intel Core i7,0,256,0,0
854,854,Asus,Notebook,8,Nvidia GeForce GTX 930MX,Windows 10,2.3,41931.36,0,1,141.21199808219862,Intel Core i7,0,256,0,0
855,855,Dell,Notebook,8,Intel HD Graphics 620,Windows 10,1.9,50349.6,0,0,141.21199808219862,Intel Core i5,0,128,0,0
856,856,Asus,Notebook,4,Intel HD Graphics 505,Windows 10,2.0,23922.72,0,0,100.45466986113652,Intel Processor,1000,0,0,0
857,857,HP,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.28,136343.52,1,0,165.6321180513006,Intel Core i7,0,256,0,0
858,858,Dell,Notebook,8,Intel HD Graphics 520,Windows 10,1.62,34578.72,1,0,165.6321180513006,Intel Core i5,1000,0,0,0
859,859,Lenovo,Notebook,4,Intel HD Graphics 520,No OS,2.2,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
860,860,Lenovo,Notebook,8,Intel HD Graphics 620,Windows 10,2.3,45323.1648,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
861,861,HP,Notebook,8,AMD Radeon R7 M465,Windows 10,1.84,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
862,862,Toshiba,Notebook,4,Intel HD Graphics 620,Windows 10,1.05,68464.8,0,0,165.6321180513006,Intel Core i5,0,128,0,0
863,863,Lenovo,Gaming,8,Nvidia GeForce GTX 1050,No OS,2.5,54185.76,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
864,864,Dell,Ultrabook,16,Intel Iris Plus Graphics 640,Windows 10,1.29,119347.2,1,0,276.053530085501,Intel Core i7,0,512,0,0
865,865,HP,Notebook,4,Intel HD Graphics 520,Windows 10,2.07,48484.8,0,0,141.21199808219862,Intel Core i5,500,0,0,0
866,866,Toshiba,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.2,58341.6,0,0,117.82653006268644,Intel Core i5,0,256,0,0
867,867,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.37,103896.0,1,1,165.6321180513006,Intel Core i7,0,256,0,0
868,868,Acer,Notebook,8,Intel HD Graphics 620,Windows 10,1.56,48058.56,0,1,157.3505121487356,Intel Core i5,0,256,0,0
869,869,Dell,Workstation,8,Nvidia Quadro M620,Windows 10,2.23,94731.84,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
870,870,Lenovo,Notebook,4,Intel HD Graphics 620,Windows 10,2.38,56210.4,0,0,100.45466986113652,Intel Core i5,500,0,0,0
871,871,Lenovo,Notebook,4,AMD Radeon R5 M430,No OS,2.2,25521.12,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
872,872,Toshiba,Notebook,8,Intel HD Graphics 620,Windows 10,2.0,73952.64,0,1,141.21199808219862,Intel Core i7,0,256,0,0
873,873,Lenovo,Notebook,4,Intel HD Graphics 620,Windows 10,1.44,39160.8,0,1,165.6321180513006,Intel Core i3,0,180,0,0
874,874,Samsung,Ultrabook,16,Nvidia GeForce 940MX,Windows 10,1.23,98514.72,0,0,146.86047800548656,Intel Core i7,0,256,0,0
875,875,Dell,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.6,90043.2,0,0,176.23257360658386,Intel Core i7,0,256,0,0
876,876,Asus,Notebook,4,Intel HD Graphics 505,Linux,2.0,21258.1872,0,0,100.45466986113652,Intel Processor,1000,0,0,0
877,877,Xiaomi,Ultrabook,8,Nvidia GeForce 940MX,Windows 10,1.28,49816.8,0,1,165.6321180513006,Intel Core i5,0,256,0,0
878,878,Dell,Notebook,4,Nvidia GeForce 940MX,Windows 10,2.18,48618.0,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
879,879,HP,Notebook,4,Intel HD Graphics 620,Windows 10,2.04,44701.92,0,0,141.21199808219862,Intel Core i5,0,256,0,0
880,880,HP,2 in 1 Convertible,4,Intel HD Graphics 620,Windows 10,1.28,90576.0,1,0,165.6321180513006,Intel Core i5,0,256,0,0
881,881,HP,2 in 1 Convertible,4,Intel HD Graphics 620,Windows 10,2.3,36486.144,1,0,100.45466986113652,Intel Core i5,500,0,0,0
882,882,Asus,Notebook,4,Intel HD Graphics 500,Windows 10,1.65,18541.44,0,0,111.1413368676404,Intel Processor,0,0,0,32
883,883,Lenovo,Notebook,8,Nvidia GeForce 940MX,Windows 10,2.2,35644.32,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
884,884,Dell,Notebook,4,Intel HD Graphics,Windows 10,2.2,19660.32,0,0,100.45466986113652,Intel Processor,500,0,0,0
885,885,HP,2 in 1 Convertible,4,Intel HD Graphics 620,Windows 10,1.28,95850.72,1,0,165.6321180513006,Intel Core i5,0,256,0,0
886,886,Dell,Notebook,4,AMD Radeon R5 M420X,Linux,2.18,24279.696,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
887,887,Asus,Gaming,12,Nvidia GeForce GTX 1050,Windows 10,2.2,72988.272,0,0,127.33567457123112,Intel Core i5,1000,128,0,0
888,888,Acer,Netbook,4,Intel HD Graphics 400,Chrome OS,1.25,15824.16,0,1,135.0942111925629,Intel Processor,0,0,0,32
889,889,Lenovo,Notebook,4,AMD Radeon R3,Windows 10,2.8,20193.12,0,0,106.11306214269258,AMD Processor,500,0,0,0
890,890,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.95,67399.2,0,0,157.3505121487356,Intel Core i5,0,128,0,0
891,891,HP,2 in 1 Convertible,16,Intel HD Graphics 620,Windows 10,1.42,74538.72,1,0,276.053530085501,Intel Core i7,0,256,0,0
892,892,Samsung,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.17,90522.72,0,0,146.86047800548656,Intel Core i7,0,256,0,0
893,893,Lenovo,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.32,95850.72,0,1,157.3505121487356,Intel Core i5,0,256,0,0
894,894,MSI,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.43,141138.72,0,1,254.67134914246225,Intel Core i7,2000,512,0,0
895,895,Toshiba,Notebook,8,Intel HD Graphics 620,Windows 10,1.05,78588.0,0,0,165.6321180513006,Intel Core i5,0,256,0,0
896,896,Dell,Gaming,8,Nvidia GeForce GTX 1050Ti,Linux,2.62,49497.12,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
897,897,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,2.04,47952.0,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
898,898,Dell,Notebook,4,AMD Radeon R5 M420X,Windows 10,2.18,32713.92,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
899,899,Dell,Notebook,8,Intel HD Graphics 620,Windows 10,1.9,49816.8,0,0,141.21199808219862,Intel Core i5,500,0,0,0
900,900,Dell,2 in 1 Convertible,8,Intel HD Graphics 615,Windows 10,1.24,107257.968,1,0,276.053530085501,Intel Core i7,0,512,0,0
901,901,Asus,Gaming,32,Nvidia GeForce GTX 980M,Windows 10,3.58,68145.12,0,1,127.33567457123112,Intel Core i7,0,512,0,0
902,902,Dell,2 in 1 Convertible,16,Intel HD Graphics 615,Windows 10,1.22,87858.72,1,0,165.6321180513006,Intel Core i7,0,256,0,0
903,903,Lenovo,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.13,109170.72,0,1,157.3505121487356,Intel Core i7,0,0,0,256
904,904,Lenovo,Notebook,8,Intel HD Graphics 620,Windows 10,1.95,104588.1072,0,1,141.21199808219862,Intel Core i5,0,512,0,0
905,905,LG,Ultrabook,16,Intel HD Graphics 620,Windows 10,1.08,111834.72,1,1,141.21199808219862,Intel Core i7,0,512,0,0
906,906,HP,Netbook,8,Intel HD Graphics 620,Windows 10,1.26,79014.24,0,0,176.23257360658386,Intel Core i7,0,512,0,0
907,907,Acer,Notebook,4,Intel HD Graphics,Chrome OS,2.2,19127.52,0,1,141.21199808219862,Intel Processor,0,0,0,16
908,908,Lenovo,Notebook,8,Nvidia GeForce GTX 960M,Windows 10,2.6,42037.92,0,1,141.21199808219862,Intel Core i5,1000,128,0,0
909,909,LG,Ultrabook,8,Intel HD Graphics 620,Windows 10,0.98,101178.72,1,1,157.3505121487356,Intel Core i7,0,512,0,0
910,910,Dell,Notebook,8,Intel HD Graphics 620,Windows 10,1.6,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,0,0
911,911,HP,Ultrabook,8,Intel HD Graphics 515,Windows 10,1.09,165168.0,1,0,352.4651472131677,Intel Processor,0,240,0,0
912,912,Lenovo,Notebook,6,Nvidia GeForce 940MX,Windows 10,2.2,42037.92,0,0,141.21199808219862,Intel Core i7,0,256,0,0
913,913,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,2.04,54291.7872,0,0,141.21199808219862,Intel Core i7,0,256,0,0
914,914,Acer,Notebook,4,Intel HD Graphics 620,Windows 10,2.4,26586.72,0,0,141.21199808219862,Intel Core i3,1000,0,0,0
915,915,Lenovo,Notebook,4,Intel HD Graphics 620,Windows 10,1.44,46939.68,0,0,165.6321180513006,Intel Core i5,0,128,0,0
916,916,HP,Notebook,8,Intel HD Graphics 620,Windows 10,1.49,51148.8,0,0,165.6321180513006,Intel Core i5,0,256,0,0
917,917,MSI,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,85194.72,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
918,918,Dell,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,71874.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
919,919,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.2,59668.8048,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
920,920,Dell,Notebook,4,AMD Radeon R5 M420,Windows 10,2.18,36496.2672,0,0,100.45466986113652,Intel Core i5,1000,0,0,0
921,921,HP,Ultrabook,8,AMD Radeon R7 M365X,Windows 10,1.84,69103.6272,0,0,141.21199808219862,Intel Core i7,0,256,0,0
922,922,HP,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.39,61218.72,1,0,276.053530085501,Intel Core i7,0,256,0,0
923,923,Toshiba,Notebook,16,Nvidia GeForce 930M,Windows 10,2.4,105228.0,0,1,141.21199808219862,Intel Core i7,0,256,0,0
924,924,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.37,97236.0,1,1,165.6321180513006,Intel Core i5,0,512,0,0
925,925,Dell,Notebook,4,Intel HD Graphics 520,Windows 10,1.95,38889.072,0,0,100.45466986113652,Intel Core i5,500,0,0,0
926,926,Lenovo,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.36,87912.0,0,1,176.23257360658386,Intel Core i7,0,256,0,0
927,927,HP,Notebook,8,Intel HD Graphics 520,Windows 10,2.31,62071.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0
928,928,Dell,Notebook,4,Intel HD Graphics 620,Windows 10,2.18,37725.4368,0,0,100.45466986113652,Intel Core i5,1000,0,0,0
929,929,HP,Notebook,4,Intel HD Graphics 520,Windows 10,1.95,61218.72,0,0,111.93520355955212,Intel Core i5,500,0,0,0
930,930,Lenovo,Notebook,4,Intel HD Graphics 505,Windows 10,2.2,16463.52,0,0,100.45466986113652,Intel Processor,1000,0,0,0
931,931,HP,Ultrabook,4,Intel HD Graphics 520,Windows 10,1.26,84129.12,0,0,176.23257360658386,Intel Core i5,500,0,0,0
932,932,HP,Notebook,4,Intel HD Graphics 400,No OS,1.86,15392.592,0,0,100.45466986113652,Intel Processor,1000,0,0,0
933,933,Lenovo,2 in 1 Convertible,16,Intel Iris Graphics 540,Windows 10,1.3,95850.72,1,1,276.053530085501,Intel Core i7,0,1000,0,0
934,934,Toshiba,Notebook,4,Intel HD Graphics 520,Windows 10,1.47,58874.4,0,1,157.3505121487356,Intel Core i5,0,128,0,0
935,935,HP,Netbook,8,Intel HD Graphics 520,Windows 10,1.26,88924.32,0,0,176.23257360658386,Intel Core i5,0,256,0,0
936,936,Dell,Notebook,4,Intel HD Graphics 520,Windows 10,2.18,29762.208,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
937,937,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.2,63882.72,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
938,938,Dell,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.36,87325.92,0,0,157.3505121487356,Intel Core i5,0,256,0,0
939,939,Dell,Gaming,16,Nvidia GeForce GTX 1080,Windows 10,4.36,146946.24,0,0,169.78089942830815,Intel Core i7,1000,512,0,0
940,940,HP,Gaming,8,Nvidia GeForce GTX 965M,Windows 10,2.75,74538.72,0,1,127.33567457123112,Intel Core i5,1000,128,0,0
941,941,Asus,Notebook,4,Nvidia GeForce 920MX,Windows 10,2.8,28238.4,0,0,106.11306214269258,Intel Processor,1000,0,0,0
942,942,Acer,Notebook,4,Intel HD Graphics 620,Windows 10,2.23,32980.32,0,0,100.45466986113652,Intel Core i5,500,0,0,0
943,943,Toshiba,Notebook,8,Intel HD Graphics 520,Windows 10,2.2,59620.32,0,0,100.45466986113652,Intel Core i5,0,256,0,0
944,944,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 515,Windows 10,1.1,69210.72,1,1,194.94753717542463,Intel Processor,0,256,0,0
945,945,Lenovo,Gaming,16,AMD Radeon R9 M385,Windows 10,2.5,53226.72,0,1,141.21199808219862,AMD Processor,1000,512,0,0
946,946,Dell,Ultrabook,8,Intel HD Graphics,Windows 10,1.36,78438.816,1,0,176.23257360658386,Intel Core i5,0,256,0,0
947,947,Lenovo,Notebook,8,Nvidia GeForce 920MX,No OS,2.2,36496.8,0,0,141.21199808219862,Intel Core i7,1000,0,0,0
948,948,Dell,Notebook,4,AMD Radeon R7 M445,Windows 10,2.36,35111.52,0,0,106.11306214269258,Intel Core i3,1000,0,0,0
949,949,Acer,Notebook,4,Intel HD Graphics 400,Chrome OS,1.68,18594.72,0,0,111.93520355955212,Intel Processor,0,0,0,32
950,950,HP,Workstation,8,Nvidia Quadro M1000M,Windows 10,2.0,119826.72,0,1,141.21199808219862,Intel Core i7,0,8,0,0
951,951,Dell,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.36,94572.0,0,0,157.3505121487356,Intel Core i7,0,256,0,0
952,952,Toshiba,Notebook,8,Intel HD Graphics 520,Windows 7,1.2,77788.8,0,0,165.6321180513006,Intel Core i5,0,256,0,0
953,953,Asus,2 in 1 Convertible,8,Intel HD Graphics 515,Chrome OS,1.2,61751.52,0,0,176.23257360658386,Intel Processor,0,0,0,64
954,954,Lenovo,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.7,79333.3872,0,1,157.3505121487356,Intel Core i7,0,256,0,0
955,955,Dell,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,4.36,168045.12,0,1,254.67134914246225,Intel Core i7,1000,512,0,0
956,956,Dell,2 in 1 Convertible,8,Intel HD Graphics 615,Windows 10,1.24,101178.72,1,0,165.6321180513006,Intel Core i5,0,256,0,0
